order_id,order_date,category,brand,city,customer_rating,price,quantity,review,is_active,customer_id
E-0006741,2024-08-23,Home,Brand Alpha,New York,3,107.48,2,would buy again,True,C-831
E-0006742,2024-03-24,Clothing,Brand Beta,Karachi,1,,4,color faded after wash,False,C-561
E-0006743,2024-02-01,Sports,Brand Gamma,Islamabad,3,56.69,2,great for training,True,C-367
E-0006744,2024-12-07,Clothing,Brand Gamma,London,4,322.99,1,,True,C-1227
E-0006745,2024-12-13,Beauty,Brand Delta,Karachi,2,82.53,1,too expensive,True,C-558
E-0006746,2024-09-17,Clothing,Brand Alpha,Karachi,3,385.18,2,nice fabric,True,C-503
E-0006747,2024-03-23,Home,Brand Alpha,Dubai,4,71.28,2,very useful,True,C-722
E-0006748,2025-01-08,Clothing,Brand Beta,Dubai,3,238.86,2,seams came apart,True,C-988
E-0006749,2023-08-22,Beauty,Brand Beta,Lahore,5,49.57,4,nice scent,True,C-902
E-0006750,2024-07-20,Home,Brand Delta,Dubai,1,19.85,5,looks premium,True,C-381
E-0006751,2024-04-23,Books,Brand Alpha,Islamabad,5,125.14,5,informative,True,C-991
E-0006752,2023-07-07,Electronics,Brand Alpha,London,4,311.68,2,average at best,True,C-1114
E-0006753,2024-09-14,Sports,Brand Gamma,Karachi,4,45.45,1,good grip,True,C-743
E-0006754,2023-10-21,Books,Brand Delta,London,1,365.93,2,well written,True,C-476
E-0006755,2024-06-03,Electronics,Brand Delta,Lahore,4,395.98,1,average at best,True,C-1051
E-0006756,2024-02-16,Electronics,Brand Beta,Lahore,3,191.6,3,love it,True,C-1117
E-0006757,2024-05-11,Home,Brand Alpha,Lahore,2,148.09,1,very useful,True,C-363
E-0006758,2024-03-24,Home,Brand Gamma,Lahore,3,264.77,2,very useful,True,C-1256
E-0006759,2023-12-26,Electronics,Brand Alpha,New York,3,86.98,2,highly recommend,True,C-941
E-0006760,2024-05-03,Books,Brand Beta,Karachi,3,388.71,2,informative,True,C-1499
E-0006761,2023-08-29,Home,Brand Alpha,Islamabad,3,332.92,2,cheap materials,True,C-402
E-0006762,2024-05-16,Clothing,Brand Beta,New York,1,270.52,1,great value,False,C-1489
E-0006763,2023-12-28,Beauty,Brand Beta,Lahore,5,141.65,2,too expensive,True,C-1039
E-0006764,2024-01-18,Clothing,Brand Gamma,Lahore,2,45.67,4,great value,True,C-447
E-0006765,2024-05-28,Clothing,Brand Gamma,Lahore,4,369.14,3,color faded after wash,True,C-459
E-0006766,2023-12-20,Books,Brand Delta,New York,4,52.96,1,informative,True,C-1169
E-0006767,2024-08-31,Beauty,Brand Delta,Dubai,4,158.37,1,nice scent,True,C-733
E-0006768,2023-12-11,Sports,Brand Delta,London,4,74.18,2,good grip,True,C-766
E-0006769,2024-02-21,Home,Brand Alpha,Dubai,3,335.56,1,would buy again,True,C-619
E-0006770,2023-10-08,Electronics,Brand Alpha,London,4,140.31,2,battery dies fast,True,C-907
E-0006771,2024-10-14,Books,Brand Beta,Dubai,4,13.45,3,well written,True,C-1472
E-0006772,2024-05-10,Books,Brand Delta,New York,2,230.57,1,fast delivery,True,C-1412
E-0006773,2024-10-16,Books,Brand Delta,Dubai,5,44.13,3,fast delivery,True,C-783
E-0006774,2023-11-10,Electronics,Brand Delta,Karachi,1,61.2,1,poor build,True,C-1417
E-0006775,2024-01-22,Home,Brand Delta,Islamabad,4,323.25,3,assembly was hard,True,C-1000
E-0006776,2024-09-11,Electronics,Brand Beta,London,5,202.55,4,poor build,True,C-901
E-0006777,2023-08-21,Sports,Brand Delta,London,1,37.0,1,poor durability,True,C-1034
E-0006778,2024-12-21,Home,Brand Delta,New York,3,339.95,3,very useful,True,C-1066
E-0006779,2024-04-28,Books,Brand Alpha,Lahore,3,14.75,2,fast delivery,True,C-1276
E-0006780,2023-10-16,Home,Brand Beta,Lahore,3,28.64,1,very useful,True,C-1450
E-0006781,2023-11-08,Clothing,Brand Delta,New York,4,221.66,2,comfortable and stylish,True,C-775
E-0006782,2024-04-07,Electronics,Brand Delta,Dubai,2,14.06,3,disappointed with durability,True,C-515
E-0006783,2024-12-28,Home,Brand Alpha,Islamabad,3,299.97,2,cheap materials,True,C-753
E-0006784,2024-01-23,Clothing,Brand Gamma,Karachi,2,306.2,3,color faded after wash,True,C-1452
E-0006785,2024-08-21,Beauty,Brand Gamma,New York,4,52.6,3,skin felt great,True,C-1385
E-0006786,2025-01-12,Electronics,Brand Delta,London,3,154.4,2,,True,C-1129
E-0006787,2024-07-19,Electronics,Brand Beta,Islamabad,2,333.51,2,excellent quality,True,C-1415
E-0006788,2024-05-05,Electronics,Brand Gamma,New York,5,276.03,4,battery dies fast,True,C-493
E-0006789,2024-10-12,Home,Brand Delta,London,3,320.58,1,cheap materials,True,C-795
E-0006790,2024-06-12,Electronics,Brand Delta,New York,4,133.37,4,works great,True,C-957
E-0006791,2023-11-05,Home,Brand Gamma,Dubai,4,237.57,4,looks premium,True,C-772
E-0006792,2023-07-21,Home,Brand Delta,Islamabad,5,17.99,2,cheap materials,True,C-525
E-0006793,2024-11-30,Books,Brand Delta,Lahore,3,149.91,1,well written,True,C-420
E-0006794,2023-11-14,Beauty,Brand Alpha,Dubai,2,295.48,2,skin felt great,False,C-563
E-0006795,2024-04-14,Electronics,Brand Delta,Lahore,2,250.04,2,disappointed with durability,True,C-1455
E-0006796,2024-06-30,Beauty,Brand Beta,Karachi,3,125.39,1,too expensive,True,C-1111
E-0006797,2024-08-12,Clothing,Brand Gamma,London,5,102.87,1,seams came apart,False,C-14
E-0006798,2024-11-26,Home,Brand Beta,Karachi,4,41.51,2,looks premium,True,C-534
E-0006799,2023-08-16,Electronics,Brand Delta,New York,3,256.08,2,highly recommend,True,C-223
E-0006800,2023-09-26,Home,Brand Alpha,Lahore,5,52.11,3,,True,C-291
E-0006801,2023-11-10,Clothing,Brand Gamma,Islamabad,5,62.9,2,color faded after wash,True,C-1211
E-0006802,2024-10-12,Sports,Brand Alpha,Dubai,1,217.66,1,broke after week,True,C-532
E-0006803,2023-10-31,Home,Brand Alpha,London,3,20.6,2,looks premium,True,C-705
E-0006804,2024-11-16,Electronics,Brand Beta,New York,3,133.97,2,highly recommend,True,C-449
E-0006805,2024-05-30,Beauty,Brand Alpha,Islamabad,3,339.27,1,caused irritation,True,C-163
E-0006806,2023-09-02,Clothing,Brand Alpha,London,1,25.82,3,too small,True,C-775
E-0006807,2023-06-26,Books,Brand Alpha,New York,2,206.68,1,print quality good,True,C-1200
E-0006808,2024-01-21,Clothing,Brand Gamma,Karachi,3,36.3,1,comfortable and stylish,True,C-826
E-0006809,2024-06-18,Clothing,Brand Delta,Islamabad,3,31.67,2,great value,False,C-1259
E-0006810,2024-07-16,Home,Brand Beta,London,3,246.14,1,cheap materials,True,C-150
E-0006811,2023-11-07,Beauty,Brand Beta,London,3,122.05,1,too expensive,True,C-882
E-0006812,2024-05-11,Home,Brand Delta,London,4,245.92,2,looks premium,True,C-910
E-0006813,2024-11-29,Electronics,Brand Gamma,London,5,276.94,2,excellent quality,True,C-555
E-0006814,2024-11-10,Home,Brand Delta,London,3,139.6,1,very useful,True,C-711
E-0006815,2024-06-11,Electronics,Brand Gamma,Dubai,5,206.86,1,excellent quality,True,C-621
E-0006816,2023-07-19,Books,Brand Alpha,New York,4,156.95,4,informative,True,C-476
E-0006817,2024-02-04,Clothing,Brand Delta,New York,3,211.33,2,color faded after wash,True,C-1494
E-0006818,2024-03-23,Sports,Brand Beta,Karachi,3,77.99,2,poor durability,True,C-1394
E-0006819,2024-08-13,Beauty,Brand Alpha,Dubai,4,328.44,1,caused irritation,True,C-782
E-0006820,2024-10-14,Home,Brand Alpha,Dubai,2,204.0,1,assembly was hard,True,C-820
E-0006821,2024-07-13,Sports,Brand Beta,London,3,399.65,1,great for training,True,C-1462
E-0006822,2023-09-06,Home,Brand Delta,Karachi,5,155.45,4,looks premium,False,C-1147
E-0006823,2025-01-07,Beauty,Brand Beta,New York,3,44.65,2,skin felt great,True,C-1125
E-0006824,2024-08-06,Home,Brand Gamma,Dubai,5,178.97,3,looks premium,True,C-470
E-0006825,2023-11-29,Books,Brand Gamma,Karachi,3,134.39,1,well written,True,C-606
E-0006826,2024-11-17,Home,Brand Alpha,London,5,27.62,1,cheap materials,True,C-573
E-0006827,2023-12-05,Home,Brand Gamma,New York,2,136.24,1,cheap materials,True,C-1374
E-0006828,2023-12-22,Clothing,Brand Gamma,Islamabad,2,230.79,2,comfortable and stylish,True,C-17
E-0006829,2023-12-07,Sports,Brand Delta,Karachi,2,392.66,1,poor durability,False,C-928
E-0006830,2023-09-14,Beauty,Brand Gamma,New York,4,325.39,1,nice scent,True,C-1156
E-0006831,2024-03-13,Clothing,Brand Delta,New York,3,303.05,2,color faded after wash,True,C-316
E-0006832,2024-06-05,Sports,Brand Alpha,Karachi,3,235.05,3,good grip,True,C-531
E-0006833,2023-07-19,Sports,Brand Alpha,Karachi,4,119.54,3,poor durability,False,C-600
E-0006834,2024-04-10,Electronics,Brand Gamma,London,5,230.67,4,average at best,False,C-204
E-0006835,2024-02-21,Clothing,Brand Gamma,Dubai,3,184.32,1,fits perfectly,True,C-298
E-0006836,2023-12-02,Sports,Brand Beta,Karachi,3,11.99,2,poor durability,True,C-388
E-0006837,2023-11-15,Electronics,Brand Delta,Islamabad,5,244.54,3,,True,C-31
E-0006838,2024-01-29,Books,Brand Delta,Lahore,4,187.28,2,boring content,True,C-792
E-0006839,2024-12-30,Electronics,Brand Gamma,Karachi,3,164.63,3,works great,True,C-1471
E-0006840,2023-11-28,Clothing,Brand Gamma,Karachi,2,198.24,1,great value,True,C-1001
E-0006841,2023-07-11,Home,Brand Delta,Dubai,3,113.78,3,would buy again,True,C-1211
E-0006842,2025-01-17,Home,Brand Beta,Islamabad,4,219.79,1,would buy again,True,C-1166
E-0006843,2024-01-29,Clothing,Brand Delta,Lahore,3,118.15,2,,True,C-299
E-0006844,2024-06-01,Clothing,Brand Beta,Islamabad,2,106.07,2,fits perfectly,True,C-771
E-0006845,2025-01-16,Sports,Brand Gamma,Lahore,4,130.23,2,poor durability,True,C-295
E-0006846,2024-08-22,Sports,Brand Gamma,Lahore,3,254.63,3,good grip,True,C-573
E-0006847,2024-03-27,Electronics,Brand Delta,Islamabad,4,202.55,2,highly recommend,True,C-75
E-0006848,2024-11-07,Electronics,Brand Delta,Dubai,2,174.47,3,works great,True,C-1177
E-0006849,2024-03-06,Electronics,Brand Gamma,London,3,70.68,1,disappointed with durability,True,C-1028
E-0006850,2024-01-04,Books,Brand Delta,Islamabad,3,209.3,2,boring content,True,C-353
E-0006851,2024-06-10,Beauty,Brand Gamma,London,2,163.23,1,recommend,True,C-1368
E-0006852,2024-10-05,Home,Brand Alpha,Islamabad,4,341.11,2,would buy again,True,C-566
E-0006853,2023-07-11,Sports,Brand Beta,Dubai,3,186.08,1,good grip,False,C-1381
E-0006854,2023-10-14,Electronics,Brand Delta,Dubai,5,93.18,5,works great,True,C-1292
E-0006855,2024-10-01,Electronics,Brand Beta,Islamabad,2,77.5,2,disappointed with durability,False,C-1232
E-0006856,2025-01-09,Beauty,Brand Beta,Dubai,4,198.15,1,nice scent,True,C-776
E-0006857,2024-02-03,Electronics,Brand Alpha,Islamabad,4,97.82,2,excellent quality,True,C-660
E-0006858,2023-11-30,Sports,Brand Alpha,Islamabad,2,107.57,4,poor durability,True,C-613
E-0006859,2024-07-23,Home,Brand Alpha,Islamabad,2,92.52,1,would buy again,True,C-210
E-0006860,2024-06-23,Home,Brand Beta,Karachi,3,224.43,3,very useful,True,C-686
E-0006861,2024-12-04,Sports,Brand Gamma,Dubai,4,185.72,2,good grip,True,C-31
E-0006862,2024-08-21,Beauty,Brand Alpha,Karachi,4,379.75,2,too expensive,True,C-527
E-0006863,2023-08-11,Sports,Brand Gamma,Karachi,4,26.3,2,broke after week,True,C-1340
E-0006864,2023-12-16,Electronics,Brand Alpha,New York,3,91.14,2,average at best,True,C-603
E-0006865,2024-12-11,Books,Brand Gamma,Islamabad,4,310.83,2,informative,True,C-1302
E-0006866,2024-06-03,Beauty,Brand Alpha,London,3,29.85,2,too expensive,False,C-455
E-0006867,2023-11-11,Clothing,Brand Alpha,Karachi,2,394.97,1,great value,True,C-99
E-0006868,2023-08-05,Home,Brand Beta,Dubai,3,231.6,1,looks premium,True,C-1438
E-0006869,2023-09-12,Electronics,Brand Gamma,Karachi,4,343.76,1,love it,True,C-70
E-0006870,2024-01-22,Sports,Brand Alpha,Islamabad,2,209.87,1,good grip,True,C-51
E-0006871,2024-10-21,Sports,Brand Beta,New York,2,237.89,1,great for training,True,C-380
E-0006872,2024-07-04,Sports,Brand Delta,Dubai,2,358.61,1,great for training,True,C-865
E-0006873,2024-09-16,Sports,Brand Alpha,Dubai,4,34.86,2,broke after week,False,C-1211
E-0006874,2023-06-25,Home,Brand Alpha,Lahore,5,153.91,2,would buy again,True,C-1335
E-0006875,2024-04-14,Beauty,Brand Alpha,Lahore,4,242.48,1,too expensive,True,C-1383
E-0006876,2024-11-08,Clothing,Brand Delta,London,1,297.56,1,seams came apart,True,C-571
E-0006877,2023-08-14,Home,Brand Gamma,London,4,65.62,2,looks premium,True,C-590
E-0006878,2023-11-16,Sports,Brand Delta,New York,3,369.49,5,poor durability,True,C-1398
E-0006879,2024-03-08,Beauty,Brand Delta,London,2,160.71,2,too expensive,True,C-823
E-0006880,2024-06-27,Beauty,Brand Gamma,Lahore,4,104.67,1,recommend,True,C-1372
E-0006881,2023-12-14,Beauty,Brand Alpha,Lahore,3,139.34,2,recommend,True,C-960
E-0006882,2024-07-28,Beauty,Brand Beta,Dubai,5,62.3,1,caused irritation,False,C-812
E-0006883,2024-11-26,Books,Brand Delta,London,4,232.39,2,informative,True,C-1160
E-0006884,2024-01-07,Home,Brand Alpha,New York,1,69.99,3,cheap materials,True,C-1405
E-0006885,2024-11-01,Home,Brand Beta,Karachi,3,74.25,2,very useful,True,C-1108
E-0006886,2024-09-26,Books,Brand Alpha,Lahore,5,117.65,2,informative,True,C-1089
E-0006887,2024-01-11,Sports,Brand Alpha,New York,5,389.11,1,good grip,True,C-1407
E-0006888,2024-09-24,Electronics,Brand Gamma,Lahore,3,173.99,2,love it,True,C-358
E-0006889,2024-01-24,Clothing,Brand Beta,Islamabad,4,200.77,3,comfortable and stylish,True,C-1280
E-0006890,2024-10-06,Clothing,Brand Beta,London,2,133.86,2,fits perfectly,True,C-513
E-0006891,2024-11-26,Books,Brand Gamma,London,2,131.17,5,fast delivery,True,C-497
E-0006892,2024-02-04,Books,Brand Delta,New York,1,314.74,3,print quality good,True,C-1379
E-0006893,2023-06-06,Books,Brand Gamma,Karachi,2,359.37,1,well written,True,C-241
E-0006894,2023-07-12,Sports,Brand Delta,New York,3,33.19,1,broke after week,True,C-429
E-0006895,2023-06-01,Beauty,Brand Delta,Lahore,2,136.73,2,skin felt great,True,C-241
E-0006896,2024-10-31,Clothing,Brand Alpha,New York,3,355.98,1,comfortable and stylish,False,C-1112
E-0006897,2024-06-12,Electronics,Brand Beta,Karachi,2,227.26,3,battery dies fast,True,C-700
E-0006898,2023-08-30,Electronics,Brand Delta,Islamabad,2,236.75,2,love it,True,C-442
E-0006899,2024-04-16,Electronics,Brand Delta,Islamabad,3,203.85,2,poor build,True,C-628
E-0006900,2024-12-13,Sports,Brand Gamma,Lahore,4,198.34,2,poor durability,True,C-604
E-0006901,2024-07-29,Clothing,Brand Gamma,London,3,350.17,2,color faded after wash,True,C-49
E-0006902,2023-12-02,Home,Brand Beta,Karachi,2,147.82,2,assembly was hard,True,C-633
E-0006903,2024-01-22,Books,Brand Gamma,Islamabad,2,346.9,2,informative,True,C-364
E-0006904,2024-03-01,Books,Brand Alpha,Dubai,3,387.99,1,informative,True,C-203
E-0006905,2024-12-28,Sports,Brand Alpha,New York,4,22.01,3,great for training,True,C-1245
E-0006906,2024-05-20,Beauty,Brand Delta,Islamabad,4,397.14,1,recommend,True,C-723
E-0006907,2024-03-11,Electronics,Brand Delta,London,3,109.9,1,battery dies fast,False,C-406
E-0006908,2024-03-04,Electronics,Brand Beta,New York,1,293.38,1,works great,True,C-135
E-0006909,2024-04-29,Home,Brand Beta,New York,4,321.24,1,assembly was hard,True,C-1071
E-0006910,2023-08-05,Books,Brand Delta,Islamabad,3,352.3,3,boring content,True,C-21
E-0006911,2024-04-26,Beauty,Brand Gamma,New York,5,51.87,3,recommend,False,C-625
E-0006912,2024-06-19,Beauty,Brand Gamma,Dubai,4,135.93,1,too expensive,True,C-130
E-0006913,2023-11-11,Electronics,Brand Beta,Islamabad,3,194.59,2,average at best,True,C-686
E-0006914,2023-07-31,Electronics,Brand Beta,London,4,176.11,2,battery dies fast,True,C-692
E-0006915,2023-12-04,Clothing,Brand Beta,Karachi,5,34.44,3,color faded after wash,True,C-495
E-0006916,2024-05-22,Books,Brand Gamma,Islamabad,3,270.89,1,boring content,True,C-915
E-0006917,2024-09-03,Beauty,Brand Beta,Dubai,3,282.04,1,caused irritation,True,C-1194
E-0006918,2024-03-22,Sports,Brand Alpha,Islamabad,2,248.89,1,great for training,True,C-1000
E-0006919,2024-04-09,Beauty,Brand Gamma,Lahore,4,24.09,3,nice scent,True,C-1217
E-0006920,2024-02-01,Books,Brand Alpha,Dubai,2,122.79,3,well written,True,C-763
E-0006921,2023-12-02,Home,Brand Beta,Lahore,3,83.77,2,would buy again,True,C-341
E-0006922,2023-09-15,Books,Brand Alpha,New York,3,385.42,2,print quality good,False,C-696
E-0006923,2024-06-03,Sports,Brand Beta,Islamabad,3,10.14,2,poor durability,True,C-587
E-0006924,2023-10-22,Clothing,Brand Gamma,Islamabad,3,51.66,1,,True,C-98
E-0006925,2023-07-04,Books,Brand Delta,Lahore,4,64.08,3,well written,True,C-185
E-0006926,2024-02-02,Beauty,Brand Gamma,Dubai,4,93.71,1,caused irritation,True,C-932
E-0006927,2025-01-11,Beauty,Brand Gamma,Lahore,3,50.27,3,skin felt great,True,C-63
E-0006928,2023-11-06,Home,Brand Gamma,Islamabad,3,254.22,1,cheap materials,True,C-1232
E-0006929,2024-02-25,Clothing,Brand Beta,Karachi,3,238.88,4,color faded after wash,False,C-1140
E-0006930,2023-12-04,Books,Brand Delta,Lahore,4,138.64,1,informative,True,C-201
E-0006931,2024-09-09,Beauty,Brand Gamma,Dubai,5,294.09,3,skin felt great,True,C-906
E-0006932,2023-11-04,Home,Brand Delta,Islamabad,3,275.63,1,very useful,True,C-399
E-0006933,2024-12-29,Books,Brand Alpha,Dubai,2,155.31,2,print quality good,True,C-316
E-0006934,2024-02-27,Beauty,Brand Gamma,London,4,278.06,2,skin felt great,True,C-358
E-0006935,2023-10-29,Clothing,Brand Gamma,Lahore,2,146.33,3,nice fabric,False,C-134
E-0006936,2024-06-25,Beauty,Brand Alpha,New York,3,235.76,2,too expensive,True,C-422
E-0006937,2023-06-06,Beauty,Brand Alpha,Karachi,3,266.17,1,caused irritation,True,C-173
E-0006938,2024-09-02,Clothing,Brand Beta,Karachi,4,208.78,2,too small,True,C-1137
E-0006939,2024-03-16,Beauty,Brand Delta,New York,3,349.02,1,recommend,True,C-509
E-0006940,2024-03-15,Home,Brand Alpha,Lahore,4,292.61,2,looks premium,False,C-1460
E-0006941,2024-09-27,Books,Brand Gamma,Dubai,3,,2,informative,True,C-1123
E-0006942,2023-11-14,Clothing,Brand Alpha,London,3,364.15,1,fits perfectly,True,C-104
E-0006943,2023-12-29,Books,Brand Alpha,Islamabad,3,340.38,1,boring content,False,C-617
E-0006944,2023-07-20,Beauty,Brand Beta,Karachi,4,46.1,2,recommend,True,C-1440
E-0006945,2024-04-27,Beauty,Brand Gamma,Islamabad,2,223.37,5,caused irritation,True,C-413
E-0006946,2024-01-12,Books,Brand Beta,Islamabad,4,353.15,1,boring content,True,C-366
E-0006947,2024-09-12,Home,Brand Alpha,New York,2,57.97,1,looks premium,True,C-405
E-0006948,2024-04-05,Sports,Brand Alpha,Lahore,3,59.62,3,broke after week,True,C-162
E-0006949,2023-07-18,Clothing,Brand Delta,Islamabad,3,283.14,1,nice fabric,True,C-302
E-0006950,2024-10-23,Clothing,Brand Delta,Lahore,4,305.51,2,color faded after wash,True,C-980
E-0006951,2024-01-10,Books,Brand Delta,Lahore,5,308.29,2,print quality good,True,C-142
E-0006952,2024-10-15,Books,Brand Gamma,London,4,126.47,2,,True,C-1130
E-0006953,2024-05-25,Sports,Brand Gamma,Lahore,3,74.44,3,good grip,True,C-384
E-0006954,2024-06-25,Books,Brand Beta,Dubai,3,197.38,1,well written,True,C-1238
E-0006955,2023-11-15,Home,Brand Alpha,New York,4,44.73,1,very useful,False,C-1349
E-0006956,2024-10-13,Electronics,Brand Beta,Dubai,3,241.85,2,works great,True,C-976
E-0006957,2024-12-19,Books,Brand Gamma,Dubai,5,122.58,1,fast delivery,True,C-351
E-0006958,2024-09-01,Sports,Brand Alpha,London,1,38.01,4,poor durability,True,C-1456
E-0006959,2023-10-22,Sports,Brand Alpha,New York,3,260.94,2,great for training,False,C-894
E-0006960,2023-11-16,Clothing,Brand Gamma,Karachi,4,354.75,2,color faded after wash,True,C-1055
E-0006961,2023-07-24,Sports,Brand Alpha,Lahore,5,159.71,1,broke after week,True,C-308
E-0006962,2024-08-05,Sports,Brand Gamma,Karachi,5,232.49,1,broke after week,True,C-691
E-0006963,2024-08-22,Beauty,Brand Alpha,Dubai,4,252.86,3,nice scent,True,C-188
E-0006964,2024-02-14,Home,Brand Delta,Lahore,1,218.85,3,cheap materials,True,C-342
E-0006965,2024-07-25,Electronics,Brand Gamma,London,3,210.49,4,battery dies fast,True,C-993
E-0006966,2023-08-14,Home,Brand Alpha,Islamabad,3,365.11,2,would buy again,True,C-782
E-0006967,2024-09-01,Beauty,Brand Alpha,Lahore,3,118.75,3,too expensive,True,C-1112
E-0006968,2023-10-14,Beauty,Brand Gamma,London,4,125.95,3,nice scent,True,C-606
E-0006969,2024-06-14,Clothing,Brand Gamma,Karachi,3,398.21,2,color faded after wash,True,C-1191
E-0006970,2023-11-27,Sports,Brand Gamma,Dubai,5,289.66,3,great for training,True,C-8
E-0006971,2023-06-05,Home,Brand Delta,Islamabad,4,32.91,3,would buy again,True,C-611
E-0006972,2023-10-25,Books,Brand Delta,Dubai,4,221.06,4,informative,True,C-727
E-0006973,2024-05-03,Home,Brand Beta,Dubai,4,369.69,3,assembly was hard,False,C-148
E-0006974,2024-07-27,Books,Brand Alpha,Dubai,3,232.26,2,,True,C-941
E-0006975,2024-05-25,Books,Brand Delta,Lahore,3,342.01,4,informative,True,C-1132
E-0006976,2024-05-02,Sports,Brand Gamma,Karachi,2,45.23,2,great for training,True,C-272
E-0006977,2024-11-01,Home,Brand Beta,Karachi,2,224.44,1,assembly was hard,True,C-339
E-0006978,2023-07-14,Home,Brand Alpha,New York,5,202.41,2,assembly was hard,True,C-1398
E-0006979,2024-11-12,Electronics,Brand Delta,London,3,352.7,1,excellent quality,False,C-679
E-0006980,2024-10-27,Electronics,Brand Delta,Dubai,3,33.73,4,works great,True,C-918
E-0006981,2023-11-01,Home,Brand Alpha,New York,3,318.16,2,assembly was hard,True,C-1331
E-0006982,2024-08-29,Electronics,Brand Delta,Lahore,4,284.03,1,love it,True,C-1370
E-0006983,2024-01-18,Beauty,Brand Delta,London,4,194.31,1,skin felt great,True,C-1241
E-0006984,2023-10-23,Home,Brand Delta,Lahore,5,119.37,5,very useful,True,C-1136
E-0006985,2023-08-31,Books,Brand Alpha,London,2,59.7,1,print quality good,False,C-413
E-0006986,2024-06-25,Clothing,Brand Beta,Karachi,2,387.37,2,fits perfectly,True,C-1403
E-0006987,2024-09-30,Electronics,Brand Beta,New York,4,90.2,3,love it,True,C-679
E-0006988,2023-12-06,Beauty,Brand Alpha,New York,5,69.11,3,too expensive,True,C-183
E-0006989,2023-11-03,Books,Brand Gamma,Karachi,3,317.35,1,informative,True,C-200
E-0006990,2024-06-01,Beauty,Brand Alpha,New York,2,312.47,2,caused irritation,True,C-705
E-0006991,2023-06-14,Books,Brand Delta,New York,3,186.48,1,boring content,True,C-1447
E-0006992,2024-01-22,Sports,Brand Beta,Islamabad,3,,1,good grip,True,C-413
E-0006993,2023-10-08,Sports,Brand Delta,New York,1,254.78,2,good grip,True,C-74
E-0006994,2024-10-15,Beauty,Brand Gamma,London,3,334.02,4,nice scent,False,C-1342
E-0006995,2024-03-12,Sports,Brand Beta,Lahore,4,379.25,4,poor durability,True,C-719
E-0006996,2024-08-30,Home,Brand Alpha,Islamabad,4,303.7,1,assembly was hard,False,C-1217
E-0006997,2023-12-14,Beauty,Brand Gamma,Lahore,2,283.61,1,caused irritation,True,C-343
E-0006998,2024-12-24,Sports,Brand Delta,Karachi,2,325.05,1,broke after week,True,C-1069
E-0006999,2024-04-01,Beauty,Brand Delta,Karachi,3,110.65,3,skin felt great,True,C-404
E-0007000,2024-07-07,Beauty,Brand Gamma,New York,4,398.52,2,skin felt great,True,C-221
E-0007001,2024-10-28,Sports,Brand Beta,Karachi,3,132.64,3,good grip,True,C-1026
E-0007002,2024-12-03,Clothing,Brand Delta,London,3,21.37,3,comfortable and stylish,True,C-420
E-0007003,2024-06-13,Clothing,Brand Delta,Islamabad,4,211.37,2,great value,False,C-654
E-0007004,2023-09-22,Electronics,Brand Alpha,Islamabad,4,143.77,2,works great,True,C-1038
E-0007005,2024-11-21,Books,Brand Beta,Islamabad,4,47.56,2,fast delivery,True,C-30
E-0007006,2023-07-06,Sports,Brand Beta,Islamabad,3,179.87,3,broke after week,False,C-1321
E-0007007,2024-10-28,Books,Brand Delta,Karachi,3,353.8,1,boring content,True,C-53
E-0007008,2023-06-25,Books,Brand Gamma,London,4,98.13,1,well written,True,C-1182
E-0007009,2024-10-28,Electronics,Brand Alpha,Lahore,5,104.53,2,highly recommend,True,C-877
E-0007010,2024-12-04,Clothing,Brand Alpha,Karachi,3,157.26,3,comfortable and stylish,True,C-415
E-0007011,2024-12-22,Sports,Brand Delta,Lahore,3,47.65,1,poor durability,True,C-414
E-0007012,2024-06-04,Home,Brand Alpha,Karachi,4,179.01,2,looks premium,True,C-638
E-0007013,2024-07-18,Electronics,Brand Gamma,Dubai,3,145.78,1,excellent quality,True,C-342
E-0007014,2024-06-27,Home,Brand Delta,Karachi,3,393.17,4,cheap materials,True,C-206
E-0007015,2023-08-23,Sports,Brand Gamma,London,3,15.53,3,great for training,True,C-1206
E-0007016,2024-02-02,Electronics,Brand Gamma,Karachi,2,349.99,1,poor build,True,C-963
E-0007017,2023-11-03,Sports,Brand Gamma,New York,2,234.91,3,broke after week,False,C-697
E-0007018,2024-12-16,Beauty,Brand Gamma,New York,3,350.11,1,recommend,False,C-1144
E-0007019,2023-12-20,Home,Brand Gamma,Karachi,4,130.36,3,cheap materials,True,C-404
E-0007020,2023-06-04,Sports,Brand Gamma,Islamabad,3,329.66,1,great for training,True,C-1433
E-0007021,2024-05-05,Beauty,Brand Delta,Islamabad,4,164.51,1,too expensive,True,C-683
E-0007022,2024-04-14,Sports,Brand Alpha,Dubai,4,247.6,1,great for training,True,C-394
E-0007023,2025-01-12,Electronics,Brand Gamma,Dubai,5,301.09,2,battery dies fast,True,C-364
E-0007024,2023-07-02,Books,Brand Delta,New York,2,97.18,5,boring content,True,C-1027
E-0007025,2024-07-14,Beauty,Brand Beta,Karachi,2,279.43,1,skin felt great,True,C-1240
E-0007026,2024-05-30,Books,Brand Beta,London,4,242.83,4,print quality good,True,C-1496
E-0007027,2024-10-03,Home,Brand Gamma,Lahore,3,136.53,1,cheap materials,True,C-301
E-0007028,2023-12-10,Clothing,Brand Alpha,Karachi,2,162.32,2,too small,True,C-1037
E-0007029,2024-07-19,Sports,Brand Beta,Dubai,4,118.86,1,great for training,True,C-207
